# x,y,z (every 3 lines = 1 triangle)
-1.892207,-8.314916,2.831889
-2.966618,-7.937291,2.966618
-2.408323,-8.314916,2.408323
-1.892207,-8.314916,2.831889
-1.605522,-7.937291,3.876074
-2.330857,-7.937291,3.488374
-1.303375,-8.314916,3.146626
-2.330857,-7.937291,3.488374
-1.892207,-8.314916,2.831889
-1.303375,-8.314916,3.146626
-0.818488,-7.937291,4.114818
-1.605522,-7.937291,3.876074
-0.664455,-8.314916,3.340440
-1.605522,-7.937291,3.876074
-1.303375,-8.314916,3.146626
-0.664455,-8.314916,3.340440
-0.000000,-7.937291,4.195432
-0.818488,-7.937291,4.114818
-0.000000,-8.314916,3.405884
-0.818488,-7.937291,4.114818
-0.664455,-8.314916,3.340440
-0.000000,-8.314916,3.405884
0.818488,-7.937291,4.114818
-0.000000,-7.937291,4.195432
0.664455,-8.314916,3.340440
-0.000000,-7.937291,4.195432
-0.000000,-8.314916,3.405884
0.664455,-8.314916,3.340440
1.605522,-7.937291,3.876074
0.818488,-7.937291,4.114818
1.303375,-8.314916,3.146626
0.818488,-7.937291,4.114818
0.664455,-8.314916,3.340440
1.303375,-8.314916,3.146626
2.330857,-7.937291,3.488374
1.605522,-7.937291,3.876074
1.892207,-8.314916,2.831889
1.605522,-7.937291,3.876074
1.303375,-8.314916,3.146626
1.892207,-8.314916,2.831889
2.966618,-7.937291,2.966618
2.330857,-7.937291,3.488374
2.408323,-8.314916,2.408323
2.330857,-7.937291,3.488374
1.892207,-8.314916,2.831889
2.408323,-8.314916,2.408323
3.488374,-7.937291,2.330857
2.966618,-7.937291,2.966618
2.831889,-8.314916,1.892207
2.966618,-7.937291,2.966618
2.408323,-8.314916,2.408323
2.831889,-8.314916,1.892207
3.876074,-7.937291,1.605522
3.488374,-7.937291,2.330857
3.146626,-8.314916,1.303375
3.488374,-7.937291,2.330857
2.831889,-8.314916,1.892207
3.146626,-8.314916,1.303375
4.114818,-7.937291,0.818488
3.876074,-7.937291,1.605522
3.340440,-8.314916,0.664455
3.876074,-7.937291,1.605522
3.146626,-8.314916,1.303375
3.340440,-8.314916,0.664455
4.195432,-7.937291,0.000000
4.114818,-7.937291,0.818488
3.405884,-8.314916,0.000000
4.114818,-7.937291,0.818488
3.340440,-8.314916,0.664455
3.405884,-8.314916,0.000000
4.114818,-7.937291,-0.818488
4.195432,-7.937291,0.000000
3.340440,-8.314916,-0.664455
4.195432,-7.937291,0.000000
3.405884,-8.314916,0.000000
3.340440,-8.314916,-0.664455
3.876074,-7.937291,-1.605522
4.114818,-7.937291,-0.818488
3.146626,-8.314916,-1.303375
4.114818,-7.937291,-0.818488
3.340440,-8.314916,-0.664455
3.146626,-8.314916,-1.303375
3.488374,-7.937291,-2.330857
3.876074,-7.937291,-1.605522
2.831889,-8.314916,-1.892207
3.876074,-7.937291,-1.605522
3.146626,-8.314916,-1.303375
2.831889,-8.314916,-1.892207
2.966618,-7.937291,-2.966618
3.488374,-7.937291,-2.330857
2.408323,-8.314916,-2.408323
3.488374,-7.937291,-2.330857
2.831889,-8.314916,-1.892207
2.408323,-8.314916,-2.408323
2.330857,-7.937291,-3.488374
2.966618,-7.937291,-2.966618
1.892207,-8.314916,-2.831889
2.966618,-7.937291,-2.966618
2.408323,-8.314916,-2.408323
1.892207,-8.314916,-2.831889
1.605522,-7.937291,-3.876074
2.330857,-7.937291,-3.488374
1.303375,-8.314916,-3.146626
2.330857,-7.937291,-3.488374
1.892207,-8.314916,-2.831889
1.303375,-8.314916,-3.146626
0.818488,-7.937291,-4.114818
1.605522,-7.937291,-3.876074
0.664455,-8.314916,-3.340440
1.605522,-7.937291,-3.876074
1.303375,-8.314916,-3.146626
0.664455,-8.314916,-3.340440
0.000000,-7.937291,-4.195432
0.818488,-7.937291,-4.114818
0.000000,-8.314916,-3.405884
0.818488,-7.937291,-4.114818
0.664455,-8.314916,-3.340440
0.000000,-8.314916,-3.405884
-0.818488,-7.937291,-4.114818
0.000000,-7.937291,-4.195432
-0.664455,-8.314916,-3.340440
0.000000,-7.937291,-4.195432
0.000000,-8.314916,-3.405884
-0.664455,-8.314916,-3.340440
-1.605522,-7.937291,-3.876074
-0.818488,-7.937291,-4.114818
-1.303375,-8.314916,-3.146626
-0.818488,-7.937291,-4.114818
-0.664455,-8.314916,-3.340440
-1.303375,-8.314916,-3.146626
-2.330857,-7.937291,-3.488374
-1.605522,-7.937291,-3.876074
-1.892207,-8.314916,-2.831889
-1.605522,-7.937291,-3.876074
-1.303375,-8.314916,-3.146626
-1.892207,-8.314916,-2.831889
-2.966618,-7.937291,-2.966618
-2.330857,-7.937291,-3.488374
-2.408323,-8.314916,-2.408323
-2.330857,-7.937291,-3.488374
-1.892207,-8.314916,-2.831889
-2.408323,-8.314916,-2.408323
-3.488374,-7.937291,-2.330857
-2.966618,-7.937291,-2.966618
-2.831889,-8.314916,-1.892207
-2.966618,-7.937291,-2.966618
-2.408323,-8.314916,-2.408323
-2.831889,-8.314916,-1.892207
-3.876074,-7.937291,-1.605522
-3.488374,-7.937291,-2.330857
-3.146626,-8.314916,-1.303375
-3.488374,-7.937291,-2.330857
-2.831889,-8.314916,-1.892207
-3.146626,-8.314916,-1.303375
-4.114818,-7.937291,-0.818488
-3.876074,-7.937291,-1.605522
-3.340440,-8.314916,-0.664455
-3.876074,-7.937291,-1.605522
-3.146626,-8.314916,-1.303375
-3.340440,-8.314916,-0.664455
-4.195432,-7.937291,-0.000000
-4.114818,-7.937291,-0.818488
-3.405884,-8.314916,-0.000000
-4.114818,-7.937291,-0.818488
-3.340440,-8.314916,-0.664455
-3.405884,-8.314916,-0.000000
-3.340440,-8.314916,0.664455
-3.405884,-8.314916,0.000000
-2.533892,-8.612463,0.504023
-3.405884,-8.314916,0.000000
-2.583534,-8.612463,0.000000
-2.533892,-8.612463,0.504023
-3.146626,-8.314916,1.303375
-3.340440,-8.314916,0.664455
-2.386874,-8.612463,0.988676
-3.340440,-8.314916,0.664455
-2.533892,-8.612463,0.504023
-2.386874,-8.612463,0.988676
-2.831889,-8.314916,1.892207
-3.146626,-8.314916,1.303375
-2.148130,-8.612463,1.435335
-3.146626,-8.314916,1.303375
-2.386874,-8.612463,0.988676
-2.148130,-8.612463,1.435335
-2.408323,-8.314916,2.408323
-2.831889,-8.314916,1.892207
-1.826835,-8.612463,1.826835
-2.831889,-8.314916,1.892207
-2.148130,-8.612463,1.435335
-1.826835,-8.612463,1.826835
-1.892207,-8.314916,2.831889
-2.408323,-8.314916,2.408323
-1.435335,-8.612463,2.148130
-2.408323,-8.314916,2.408323
-1.826835,-8.612463,1.826835
-1.435335,-8.612463,2.148130
-1.303375,-8.314916,3.146626
-1.892207,-8.314916,2.831889
-0.988676,-8.612463,2.386874
-1.892207,-8.314916,2.831889
-1.435335,-8.612463,2.148130
-0.988676,-8.612463,2.386874
-0.664455,-8.314916,3.340440
-1.303375,-8.314916,3.146626
-0.504023,-8.612463,2.533892
-1.303375,-8.314916,3.146626
-0.988676,-8.612463,2.386874
-0.504023,-8.612463,2.533892
-0.000000,-8.314916,3.405884
-0.664455,-8.314916,3.340440
-0.000000,-8.612463,2.583534
-0.664455,-8.314916,3.340440
-0.504023,-8.612463,2.533892
-0.000000,-8.612463,2.583534
0.664455,-8.314916,3.340440
-0.000000,-8.314916,3.405884
0.504023,-8.612463,2.533892
-0.000000,-8.314916,3.405884
-0.000000,-8.612463,2.583534
0.504023,-8.612463,2.533892
1.303375,-8.314916,3.146626
0.664455,-8.314916,3.340440
0.988676,-8.612463,2.386874
0.664455,-8.314916,3.340440
0.504023,-8.612463,2.533892
0.988676,-8.612463,2.386874
1.892207,-8.314916,2.831889
1.303375,-8.314916,3.146626
1.435335,-8.612463,2.148130
1.303375,-8.314916,3.146626
0.988676,-8.612463,2.386874
1.435335,-8.612463,2.148130
2.408323,-8.314916,2.408323
1.892207,-8.314916,2.831889
1.826835,-8.612463,1.826835
1.892207,-8.314916,2.831889
1.435335,-8.612463,2.148130
1.826835,-8.612463,1.826835
2.831889,-8.314916,1.892207
2.408323,-8.314916,2.408323
2.148130,-8.612463,1.435335
2.408323,-8.314916,2.408323
1.826835,-8.612463,1.826835
2.148130,-8.612463,1.435335
3.146626,-8.314916,1.303375
2.831889,-8.314916,1.892207
2.386874,-8.612463,0.988676
2.831889,-8.314916,1.892207
2.148130,-8.612463,1.435335
2.386874,-8.612463,0.988676
3.340440,-8.314916,0.664455
3.146626,-8.314916,1.303375
2.533892,-8.612463,0.504023
3.146626,-8.314916,1.303375
2.386874,-8.612463,0.988676
2.533892,-8.612463,0.504023
3.405884,-8.314916,0.000000
3.340440,-8.314916,0.664455
2.583534,-8.612463,0.000000
3.340440,-8.314916,0.664455
2.533892,-8.612463,0.504023
2.583534,-8.612463,0.000000
3.340440,-8.314916,-0.664455
3.405884,-8.314916,0.000000
2.533892,-8.612463,-0.504023
3.405884,-8.314916,0.000000
2.583534,-8.612463,0.000000
2.533892,-8.612463,-0.504023
3.146626,-8.314916,-1.303375
3.340440,-8.314916,-0.664455
2.386874,-8.612463,-0.988676
3.340440,-8.314916,-0.664455
2.533892,-8.612463,-0.504023
2.386874,-8.612463,-0.988676
2.831889,-8.314916,-1.892207
3.146626,-8.314916,-1.303375
2.148130,-8.612463,-1.435335
3.146626,-8.314916,-1.303375
2.386874,-8.612463,-0.988676
2.148130,-8.612463,-1.435335
2.408323,-8.314916,-2.408323
2.831889,-8.314916,-1.892207
1.826835,-8.612463,-1.826835
2.831889,-8.314916,-1.892207
2.148130,-8.612463,-1.435335
1.826835,-8.612463,-1.826835
1.892207,-8.314916,-2.831889
2.408323,-8.314916,-2.408323
1.435335,-8.612463,-2.148130
2.408323,-8.314916,-2.408323
1.826835,-8.612463,-1.826835
1.435335,-8.612463,-2.148130
1.303375,-8.314916,-3.146626
1.892207,-8.314916,-2.831889
0.988676,-8.612463,-2.386874
1.892207,-8.314916,-2.831889
1.435335,-8.612463,-2.148130
0.988676,-8.612463,-2.386874
0.664455,-8.314916,-3.340440
1.303375,-8.314916,-3.146626
0.504023,-8.612463,-2.533892
1.303375,-8.314916,-3.146626
0.988676,-8.612463,-2.386874
0.504023,-8.612463,-2.533892
0.000000,-8.314916,-3.405884
0.664455,-8.314916,-3.340440
0.000000,-8.612463,-2.583534
0.664455,-8.314916,-3.340440
0.504023,-8.612463,-2.533892
0.000000,-8.612463,-2.583534
-0.664455,-8.314916,-3.340440
0.000000,-8.314916,-3.405884
-0.504023,-8.612463,-2.533892
0.000000,-8.314916,-3.405884
0.000000,-8.612463,-2.583534
-0.504023,-8.612463,-2.533892
-1.303375,-8.314916,-3.146626
-0.664455,-8.314916,-3.340440
-0.988676,-8.612463,-2.386874
-0.664455,-8.314916,-3.340440
-0.504023,-8.612463,-2.533892
-0.988676,-8.612463,-2.386874
-1.892207,-8.314916,-2.831889
-1.303375,-8.314916,-3.146626
-1.435335,-8.612463,-2.148130
-1.303375,-8.314916,-3.146626
-0.988676,-8.612463,-2.386874
-1.435335,-8.612463,-2.148130
-2.408323,-8.314916,-2.408323
-1.892207,-8.314916,-2.831889
-1.826835,-8.612463,-1.826835
-1.892207,-8.314916,-2.831889
-1.435335,-8.612463,-2.148130
-1.826835,-8.612463,-1.826835
-2.831889,-8.314916,-1.892207
-2.408323,-8.314916,-2.408323
-2.148130,-8.612463,-1.435335
-2.408323,-8.314916,-2.408323
-1.826835,-8.612463,-1.826835
-2.148130,-8.612463,-1.435335
-3.146626,-8.314916,-1.303375
-2.831889,-8.314916,-1.892207
-2.386874,-8.612463,-0.988676
-2.831889,-8.314916,-1.892207
-2.148130,-8.612463,-1.435335
-2.386874,-8.612463,-0.988676
-3.340440,-8.314916,-0.664455
-3.146626,-8.314916,-1.303375
-2.533892,-8.612463,-0.504023
-3.146626,-8.314916,-1.303375
-2.386874,-8.612463,-0.988676
-2.533892,-8.612463,-0.504023
-3.405884,-8.314916,-0.000000
-3.340440,-8.314916,-0.664455
-2.583534,-8.612463,-0.000000
-3.340440,-8.314916,-0.664455
-2.533892,-8.612463,-0.504023
-2.583534,-8.612463,-0.000000
-2.533892,-8.612463,0.504023
-2.583534,-8.612463,0.000000
-1.702942,-8.827068,0.338736
-2.583534,-8.612463,0.000000
-1.736304,-8.827068,0.000000
-1.702942,-8.827068,0.338736
-2.386874,-8.612463,0.988676
-2.533892,-8.612463,0.504023
-1.604136,-8.827068,0.664455
-2.533892,-8.612463,0.504023
-1.702942,-8.827068,0.338736
-1.604136,-8.827068,0.664455
-2.148130,-8.612463,1.435335
-2.386874,-8.612463,0.988676
-1.443684,-8.827068,0.964639
-2.386874,-8.612463,0.988676
-1.604136,-8.827068,0.664455
-1.443684,-8.827068,0.964639
-1.826835,-8.612463,1.826835
-2.148130,-8.612463,1.435335
-1.227753,-8.827068,1.227753
-2.148130,-8.612463,1.435335
-1.443684,-8.827068,0.964639
-1.227753,-8.827068,1.227753
-1.435335,-8.612463,2.148130
-1.826835,-8.612463,1.826835
-0.964639,-8.827068,1.443684
-1.826835,-8.612463,1.826835
-1.227753,-8.827068,1.227753
-0.964639,-8.827068,1.443684
-0.988676,-8.612463,2.386874
-1.435335,-8.612463,2.148130
-0.664455,-8.827068,1.604136
-1.435335,-8.612463,2.148130
-0.964639,-8.827068,1.443684
-0.664455,-8.827068,1.604136
-0.504023,-8.612463,2.533892
-0.988676,-8.612463,2.386874
-0.338736,-8.827068,1.702942
-0.988676,-8.612463,2.386874
-0.664455,-8.827068,1.604136
-0.338736,-8.827068,1.702942
-0.000000,-8.612463,2.583534
-0.504023,-8.612463,2.533892
-0.000000,-8.827068,1.736304
-0.504023,-8.612463,2.533892
-0.338736,-8.827068,1.702942
-0.000000,-8.827068,1.736304
0.504023,-8.612463,2.533892
-0.000000,-8.612463,2.583534
0.338736,-8.827068,1.702942
-0.000000,-8.612463,2.583534
-0.000000,-8.827068,1.736304
0.338736,-8.827068,1.702942
0.988676,-8.612463,2.386874
0.504023,-8.612463,2.533892
0.664455,-8.827068,1.604136
0.504023,-8.612463,2.533892
0.338736,-8.827068,1.702942
0.664455,-8.827068,1.604136
1.435335,-8.612463,2.148130
0.988676,-8.612463,2.386874
0.964639,-8.827068,1.443684
0.988676,-8.612463,2.386874
0.664455,-8.827068,1.604136
0.964639,-8.827068,1.443684
1.826835,-8.612463,1.826835
1.435335,-8.612463,2.148130
1.227753,-8.827068,1.227753
1.435335,-8.612463,2.148130
0.964639,-8.827068,1.443684
1.227753,-8.827068,1.227753
2.148130,-8.612463,1.435335
1.826835,-8.612463,1.826835
1.443684,-8.827068,0.964639
1.826835,-8.612463,1.826835
1.227753,-8.827068,1.227753
1.443684,-8.827068,0.964639
2.386874,-8.612463,0.988676
2.148130,-8.612463,1.435335
1.604136,-8.827068,0.664455
2.148130,-8.612463,1.435335
1.443684,-8.827068,0.964639
1.604136,-8.827068,0.664455
2.533892,-8.612463,0.504023
2.386874,-8.612463,0.988676
1.702942,-8.827068,0.338736
2.386874,-8.612463,0.988676
1.604136,-8.827068,0.664455
1.702942,-8.827068,0.338736
2.583534,-8.612463,0.000000
2.533892,-8.612463,0.504023
1.736304,-8.827068,0.000000
2.533892,-8.612463,0.504023
1.702942,-8.827068,0.338736
1.736304,-8.827068,0.000000
2.533892,-8.612463,-0.504023
2.583534,-8.612463,0.000000
1.702942,-8.827068,-0.338736
2.583534,-8.612463,0.000000
1.736304,-8.827068,0.000000
1.702942,-8.827068,-0.338736
2.386874,-8.612463,-0.988676
2.533892,-8.612463,-0.504023
1.604136,-8.827068,-0.664455
2.533892,-8.612463,-0.504023
1.702942,-8.827068,-0.338736
1.604136,-8.827068,-0.664455
2.148130,-8.612463,-1.435335
2.386874,-8.612463,-0.988676
1.443684,-8.827068,-0.964639
2.386874,-8.612463,-0.988676
1.604136,-8.827068,-0.664455
1.443684,-8.827068,-0.964639
1.826835,-8.612463,-1.826835
2.148130,-8.612463,-1.435335
1.227753,-8.827068,-1.227753
2.148130,-8.612463,-1.435335
1.443684,-8.827068,-0.964639
1.227753,-8.827068,-1.227753
1.435335,-8.612463,-2.148130
1.826835,-8.612463,-1.826835
0.964639,-8.827068,-1.443684
1.826835,-8.612463,-1.826835
1.227753,-8.827068,-1.227753
0.964639,-8.827068,-1.443684
0.988676,-8.612463,-2.386874
1.435335,-8.612463,-2.148130
0.664455,-8.827068,-1.604136
1.435335,-8.612463,-2.148130
0.964639,-8.827068,-1.443684
0.664455,-8.827068,-1.604136
0.504023,-8.612463,-2.533892
0.988676,-8.612463,-2.386874
0.338736,-8.827068,-1.702942
0.988676,-8.612463,-2.386874
0.664455,-8.827068,-1.604136
0.338736,-8.827068,-1.702942
0.000000,-8.612463,-2.583534
0.504023,-8.612463,-2.533892
0.000000,-8.827068,-1.736304
0.504023,-8.612463,-2.533892
0.338736,-8.827068,-1.702942
0.000000,-8.827068,-1.736304
-0.504023,-8.612463,-2.533892
0.000000,-8.612463,-2.583534
-0.338736,-8.827068,-1.702942
0.000000,-8.612463,-2.583534
0.000000,-8.827068,-1.736304
-0.338736,-8.827068,-1.702942
-0.988676,-8.612463,-2.386874
-0.504023,-8.612463,-2.533892
-0.664455,-8.827068,-1.604136
-0.504023,-8.612463,-2.533892
-0.338736,-8.827068,-1.702942
-0.664455,-8.827068,-1.604136
-1.435335,-8.612463,-2.148130
-0.988676,-8.612463,-2.386874
-0.964639,-8.827068,-1.443684
-0.988676,-8.612463,-2.386874
-0.664455,-8.827068,-1.604136
-0.964639,-8.827068,-1.443684
-1.826835,-8.612463,-1.826835
-1.435335,-8.612463,-2.148130
-1.227753,-8.827068,-1.227753
-1.435335,-8.612463,-2.148130
-0.964639,-8.827068,-1.443684
-1.227753,-8.827068,-1.227753
-2.148130,-8.612463,-1.435335
-1.826835,-8.612463,-1.826835
-1.443684,-8.827068,-0.964639
-1.826835,-8.612463,-1.826835
-1.227753,-8.827068,-1.227753
-1.443684,-8.827068,-0.964639
-2.386874,-8.612463,-0.988676
-2.148130,-8.612463,-1.435335
-1.604136,-8.827068,-0.664455
-2.148130,-8.612463,-1.435335
-1.443684,-8.827068,-0.964639
-1.604136,-8.827068,-0.664455
-2.533892,-8.612463,-0.504023
-2.386874,-8.612463,-0.988676
-1.702942,-8.827068,-0.338736
-2.386874,-8.612463,-0.988676
-1.604136,-8.827068,-0.664455
-1.702942,-8.827068,-0.338736
-2.583534,-8.612463,-0.000000
-2.533892,-8.612463,-0.504023
-1.736304,-8.827068,-0.000000
-2.533892,-8.612463,-0.504023
-1.702942,-8.827068,-0.338736
-1.736304,-8.827068,-0.000000
-1.702942,-8.827068,0.338736
-1.736304,-8.827068,0.000000
-0.855591,-8.956662,0.170188
-1.736304,-8.827068,0.000000
-0.872353,-8.956662,0.000000
-0.855591,-8.956662,0.170188
-1.604136,-8.827068,0.664455
-1.702942,-8.827068,0.338736
-0.805949,-8.956662,0.333835
-1.702942,-8.827068,0.338736
-0.855591,-8.956662,0.170188
-0.805949,-8.956662,0.333835
-1.443684,-8.827068,0.964639
-1.604136,-8.827068,0.664455
-0.725335,-8.956662,0.484653
-1.604136,-8.827068,0.664455
-0.805949,-8.956662,0.333835
-0.725335,-8.956662,0.484653
-1.227753,-8.827068,1.227753
-1.443684,-8.827068,0.964639
-0.616847,-8.956662,0.616847
-1.443684,-8.827068,0.964639
-0.725335,-8.956662,0.484653
-0.616847,-8.956662,0.616847
-0.964639,-8.827068,1.443684
-1.227753,-8.827068,1.227753
-0.484653,-8.956662,0.725335
-1.227753,-8.827068,1.227753
-0.616847,-8.956662,0.616847
-0.484653,-8.956662,0.725335
-0.664455,-8.827068,1.604136
-0.964639,-8.827068,1.443684
-0.333835,-8.956662,0.805949
-0.964639,-8.827068,1.443684
-0.484653,-8.956662,0.725335
-0.333835,-8.956662,0.805949
-0.338736,-8.827068,1.702942
-0.664455,-8.827068,1.604136
-0.170188,-8.956662,0.855591
-0.664455,-8.827068,1.604136
-0.333835,-8.956662,0.805949
-0.170188,-8.956662,0.855591
-0.000000,-8.827068,1.736304
-0.338736,-8.827068,1.702942
-0.000000,-8.956662,0.872353
-0.338736,-8.827068,1.702942
-0.170188,-8.956662,0.855591
-0.000000,-8.956662,0.872353
0.338736,-8.827068,1.702942
-0.000000,-8.827068,1.736304
0.170188,-8.956662,0.855591
-0.000000,-8.827068,1.736304
-0.000000,-8.956662,0.872353
0.170188,-8.956662,0.855591
0.664455,-8.827068,1.604136
0.338736,-8.827068,1.702942
0.333835,-8.956662,0.805949
0.338736,-8.827068,1.702942
0.170188,-8.956662,0.855591
0.333835,-8.956662,0.805949
0.964639,-8.827068,1.443684
0.664455,-8.827068,1.604136
0.484653,-8.956662,0.725335
0.664455,-8.827068,1.604136
0.333835,-8.956662,0.805949
0.484653,-8.956662,0.725335
1.227753,-8.827068,1.227753
0.964639,-8.827068,1.443684
0.616847,-8.956662,0.616847
0.964639,-8.827068,1.443684
0.484653,-8.956662,0.725335
0.616847,-8.956662,0.616847
1.443684,-8.827068,0.964639
1.227753,-8.827068,1.227753
0.725335,-8.956662,0.484653
1.227753,-8.827068,1.227753
0.616847,-8.956662,0.616847
0.725335,-8.956662,0.484653
1.604136,-8.827068,0.664455
1.443684,-8.827068,0.964639
0.805949,-8.956662,0.333835
1.443684,-8.827068,0.964639
0.725335,-8.956662,0.484653
0.805949,-8.956662,0.333835
1.702942,-8.827068,0.338736
1.604136,-8.827068,0.664455
0.855591,-8.956662,0.170188
1.604136,-8.827068,0.664455
0.805949,-8.956662,0.333835
0.855591,-8.956662,0.170188
1.736304,-8.827068,0.000000
1.702942,-8.827068,0.338736
0.872353,-8.956662,0.000000
1.702942,-8.827068,0.338736
0.855591,-8.956662,0.170188
0.872353,-8.956662,0.000000
1.702942,-8.827068,-0.338736
1.736304,-8.827068,0.000000
0.855591,-8.956662,-0.170188
1.736304,-8.827068,0.000000
0.872353,-8.956662,0.000000
0.855591,-8.956662,-0.170188
1.604136,-8.827068,-0.664455
1.702942,-8.827068,-0.338736
0.805949,-8.956662,-0.333835
1.702942,-8.827068,-0.338736
0.855591,-8.956662,-0.170188
0.805949,-8.956662,-0.333835
1.443684,-8.827068,-0.964639
1.604136,-8.827068,-0.664455
0.725335,-8.956662,-0.484653
1.604136,-8.827068,-0.664455
0.805949,-8.956662,-0.333835
0.725335,-8.956662,-0.484653
1.227753,-8.827068,-1.227753
1.443684,-8.827068,-0.964639
0.616847,-8.956662,-0.616847
1.443684,-8.827068,-0.964639
0.725335,-8.956662,-0.484653
0.616847,-8.956662,-0.616847
0.964639,-8.827068,-1.443684
1.227753,-8.827068,-1.227753
0.484653,-8.956662,-0.725335
1.227753,-8.827068,-1.227753
0.616847,-8.956662,-0.616847
0.484653,-8.956662,-0.725335
0.664455,-8.827068,-1.604136
0.964639,-8.827068,-1.443684
0.333835,-8.956662,-0.805949
0.964639,-8.827068,-1.443684
0.484653,-8.956662,-0.725335
0.333835,-8.956662,-0.805949
0.338736,-8.827068,-1.702942
0.664455,-8.827068,-1.604136
0.170188,-8.956662,-0.855591
0.664455,-8.827068,-1.604136
0.333835,-8.956662,-0.805949
0.170188,-8.956662,-0.855591
0.000000,-8.827068,-1.736304
0.338736,-8.827068,-1.702942
0.000000,-8.956662,-0.872353
0.338736,-8.827068,-1.702942
0.170188,-8.956662,-0.855591
0.000000,-8.956662,-0.872353
-0.338736,-8.827068,-1.702942
0.000000,-8.827068,-1.736304
-0.170188,-8.956662,-0.855591
0.000000,-8.827068,-1.736304
0.000000,-8.956662,-0.872353
-0.170188,-8.956662,-0.855591
-0.664455,-8.827068,-1.604136
-0.338736,-8.827068,-1.702942
-0.333835,-8.956662,-0.805949
-0.338736,-8.827068,-1.702942
-0.170188,-8.956662,-0.855591
-0.333835,-8.956662,-0.805949
-0.964639,-8.827068,-1.443684
-0.664455,-8.827068,-1.604136
-0.484653,-8.956662,-0.725335
-0.664455,-8.827068,-1.604136
-0.333835,-8.956662,-0.805949
-0.484653,-8.956662,-0.725335
-1.227753,-8.827068,-1.227753
-0.964639,-8.827068,-1.443684
-0.616847,-8.956662,-0.616847
-0.964639,-8.827068,-1.443684
-0.484653,-8.956662,-0.725335
-0.616847,-8.956662,-0.616847
-1.443684,-8.827068,-0.964639
-1.227753,-8.827068,-1.227753
-0.725335,-8.956662,-0.484653
-1.227753,-8.827068,-1.227753
-0.616847,-8.956662,-0.616847
-0.725335,-8.956662,-0.484653
-1.604136,-8.827068,-0.664455
-1.443684,-8.827068,-0.964639
-0.805949,-8.956662,-0.333835
-1.443684,-8.827068,-0.964639
-0.725335,-8.956662,-0.484653
-0.805949,-8.956662,-0.333835
-1.702942,-8.827068,-0.338736
-1.604136,-8.827068,-0.664455
-0.855591,-8.956662,-0.170188
-1.604136,-8.827068,-0.664455
-0.805949,-8.956662,-0.333835
-0.855591,-8.956662,-0.170188
-1.736304,-8.827068,-0.000000
-1.702942,-8.827068,-0.338736
-0.872353,-8.956662,-0.000000
-1.702942,-8.827068,-0.338736
-0.855591,-8.956662,-0.170188
-0.872353,-8.956662,-0.000000
-0.855591,-8.956662,0.170188
-0.872353,-8.956662,0.000000
-0.000000,-9.000000,0.000000
-0.805949,-8.956662,0.333835
-0.855591,-8.956662,0.170188
-0.000000,-9.000000,0.000000
-0.725335,-8.956662,0.484653
-0.805949,-8.956662,0.333835
-0.000000,-9.000000,0.000000
-0.616847,-8.956662,0.616847
-0.725335,-8.956662,0.484653
-0.000000,-9.000000,0.000000
-0.484653,-8.956662,0.725335
-0.616847,-8.956662,0.616847
-0.000000,-9.000000,0.000000
-0.333835,-8.956662,0.805949
-0.484653,-8.956662,0.725335
-0.000000,-9.000000,0.000000
-0.170188,-8.956662,0.855591
-0.333835,-8.956662,0.805949
-0.000000,-9.000000,0.000000
-0.000000,-8.956662,0.872353
-0.170188,-8.956662,0.855591
-0.000000,-9.000000,0.000000
0.170188,-8.956662,0.855591
-0.000000,-8.956662,0.872353
0.000000,-9.000000,0.000000
0.333835,-8.956662,0.805949
0.170188,-8.956662,0.855591
0.000000,-9.000000,0.000000
0.484653,-8.956662,0.725335
0.333835,-8.956662,0.805949
0.000000,-9.000000,0.000000
0.616847,-8.956662,0.616847
0.484653,-8.956662,0.725335
0.000000,-9.000000,0.000000
0.725335,-8.956662,0.484653
0.616847,-8.956662,0.616847
0.000000,-9.000000,0.000000
0.805949,-8.956662,0.333835
0.725335,-8.956662,0.484653
0.000000,-9.000000,0.000000
0.855591,-8.956662,0.170188
0.805949,-8.956662,0.333835
0.000000,-9.000000,0.000000
0.872353,-8.956662,0.000000
0.855591,-8.956662,0.170188
0.000000,-9.000000,0.000000
0.855591,-8.956662,-0.170188
0.872353,-8.956662,0.000000
0.000000,-9.000000,-0.000000
0.805949,-8.956662,-0.333835
0.855591,-8.956662,-0.170188
0.000000,-9.000000,-0.000000
0.725335,-8.956662,-0.484653
0.805949,-8.956662,-0.333835
0.000000,-9.000000,-0.000000
0.616847,-8.956662,-0.616847
0.725335,-8.956662,-0.484653
0.000000,-9.000000,-0.000000
0.484653,-8.956662,-0.725335
0.616847,-8.956662,-0.616847
0.000000,-9.000000,-0.000000
0.333835,-8.956662,-0.805949
0.484653,-8.956662,-0.725335
0.000000,-9.000000,-0.000000
0.170188,-8.956662,-0.855591
0.333835,-8.956662,-0.805949
0.000000,-9.000000,-0.000000
0.000000,-8.956662,-0.872353
0.170188,-8.956662,-0.855591
0.000000,-9.000000,-0.000000
-0.170188,-8.956662,-0.855591
0.000000,-8.956662,-0.872353
-0.000000,-9.000000,-0.000000
-0.333835,-8.956662,-0.805949
-0.170188,-8.956662,-0.855591
-0.000000,-9.000000,-0.000000
-0.484653,-8.956662,-0.725335
-0.333835,-8.956662,-0.805949
-0.000000,-9.000000,-0.000000
